time,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,roll,pitch,yaw
17.250,10.135,1.090,-2.281,16.113,-10.132,11.169,159.5,-79.1,163.6
17.260,10.048,1.096,-2.352,16.174,-10.376,11.292,159.8,-78.7,163.4
17.270,9.971,1.082,-2.445,15.930,-10.498,11.475,160.0,-78.2,163.2
17.280,9.925,1.052,-2.566,14.709,-10.681,11.292,160.2,-77.8,163.0
17.290,9.942,0.940,-2.489,13.306,-11.292,10.925,160.5,-77.4,162.8
17.300,9.987,0.955,-2.579,13.123,-11.780,10.986,160.7,-77.0,162.6
17.310,10.017,0.946,-2.645,13.550,-11.108,11.414,160.9,-76.5,162.3
17.320,9.984,0.889,-2.786,14.587,-10.193,11.780,161.1,-76.1,162.1
17.330,9.957,0.850,-2.842,15.076,-9.399,11.963,161.3,-75.7,161.9
17.340,10.032,0.814,-2.864,15.930,-7.751,12.451,161.5,-75.3,161.7
17.350,10.067,0.808,-2.870,16.785,-6.531,12.756,161.7,-75.0,161.5
17.360,10.060,0.725,-2.859,18.005,-5.188,13.245,162.0,-74.6,161.4
17.370,10.017,0.721,-2.906,19.470,-3.601,13.916,162.2,-74.3,161.2
17.380,9.999,0.675,-2.899,20.508,-2.563,14.587,162.5,-74.0,161.0
17.390,9.989,0.733,-3.008,21.301,-2.258,14.954,162.7,-73.6,160.8
17.400,9.869,0.724,-3.156,22.034,-2.747,15.137,163.0,-73.3,160.6
17.410,9.871,0.819,-3.310,20.203,-2.808,14.893,163.3,-73.0,160.4
17.420,9.713,1.002,-3.437,18.433,-2.136,14.648,163.5,-72.7,160.3
17.430,9.543,1.202,-3.470,16.479,-0.549,14.709,163.6,-72.3,160.2
17.440,9.702,1.120,-3.231,14.587,1.343,14.832,163.7,-72.0,160.1
17.450,9.851,1.074,-3.155,13.123,1.221,14.282,163.7,-71.8,160.0
17.460,10.012,0.845,-3.156,13.184,1.404,14.099,163.8,-71.5,160.0
17.470,10.114,0.700,-3.284,14.160,1.892,14.221,163.9,-71.2,159.9
17.480,10.079,0.610,-3.567,15.686,2.930,14.709,164.0,-71.0,159.8
17.490,10.025,0.610,-3.637,16.541,5.676,15.503,164.1,-70.7,159.7
17.500,9.763,0.689,-3.659,16.907,6.348,15.808,164.3,-70.5,159.6
17.510,9.592,0.740,-3.763,17.944,8.362,16.479,164.4,-70.3,159.5
17.520,9.532,0.727,-3.590,18.005,10.254,16.479,164.5,-70.1,159.4
17.530,9.521,0.795,-3.568,17.761,10.742,16.357,164.7,-69.9,159.4
17.540,9.595,0.728,-3.479,16.724,11.169,16.174,164.8,-69.7,159.3
17.550,9.679,0.742,-3.418,15.808,11.536,16.296,164.8,-69.5,159.3
17.560,9.710,0.717,-3.382,16.174,12.268,17.090,164.9,-69.4,159.2
17.570,9.840,0.733,-3.410,17.029,12.573,17.883,165.0,-69.2,159.1
17.580,9.842,0.844,-3.546,17.273,11.475,17.883,165.2,-69.1,159.0
17.590,9.847,0.934,-3.810,16.907,10.864,17.822,165.3,-68.9,159.0
17.600,9.697,1.055,-3.987,15.930,12.146,17.822,165.4,-68.7,158.9
17.610,9.583,1.064,-4.062,15.198,15.198,17.761,165.4,-68.5,158.8
17.620,9.435,0.989,-3.832,14.587,18.738,17.822,165.5,-68.4,158.8
17.630,9.470,0.895,-3.574,14.709,20.996,17.761,165.5,-68.3,158.8
17.640,9.532,0.834,-3.404,14.465,19.653,17.578,165.5,-68.3,158.8
17.650,9.692,0.824,-3.486,15.320,17.456,17.212,165.5,-68.2,158.8
17.660,9.789,0.913,-3.680,15.198,15.991,17.395,165.6,-68.1,158.8
17.670,9.655,0.985,-3.893,15.320,16.479,17.944,165.6,-67.9,158.8
17.680,9.610,1.053,-3.939,15.076,18.616,18.738,165.7,-67.8,158.7
17.690,9.431,1.083,-3.999,14.648,19.959,18.860,165.7,-67.7,158.7
17.700,9.315,1.050,-3.862,14.648,20.752,18.799,165.7,-67.6,158.7
17.710,9.253,0.909,-3.788,14.771,20.935,18.677,165.8,-67.6,158.7
17.720,9.331,0.845,-3.631,13.611,20.325,18.311,165.8,-67.5,158.7
17.730,9.441,0.819,-3.711,13.794,19.226,18.188,165.8,-67.4,158.6
17.740,9.634,0.925,-3.722,13.672,18.005,18.250,165.9,-67.3,158.6
17.750,9.653,0.972,-3.933,13.733,18.372,18.372,165.9,-67.2,158.6
17.760,9.662,1.087,-3.982,13.306,19.836,18.921,165.9,-67.1,158.5
17.770,9.598,1.131,-3.981,13.123,21.484,19.104,165.9,-67.0,158.5
17.780,9.541,1.104,-3.974,13.123,22.522,19.104,165.9,-67.0,158.5
17.790,9.461,1.028,-4.001,12.817,22.156,18.921,165.9,-66.9,158.5
17.800,9.424,1.058,-4.015,12.817,22.156,18.616,165.9,-66.8,158.5
17.810,9.365,0.912,-3.976,12.451,22.339,18.555,165.9,-66.8,158.5
17.820,9.303,0.868,-3.921,12.085,23.560,18.616,165.9,-66.7,158.5
17.830,9.313,0.879,-3.839,12.268,23.254,18.860,165.9,-66.7,158.5
17.840,9.314,0.868,-3.786,12.512,21.973,19.104,166.0,-66.6,158.5
17.850,9.407,0.990,-3.829,13.123,20.691,19.287,166.0,-66.5,158.4
17.860,9.537,1.150,-4.856,13.855,20.508,19.348,166.0,-66.5,158.4
17.870,9.811,1.209,-5.254,14.099,35.278,20.935,166.1,-66.4,158.4
17.880,9.617,1.046,-3.484,5.676,39.673,21.545,166.0,-66.5,158.4
17.890,9.580,0.926,-3.419,9.399,34.180,20.813,165.9,-66.6,158.4
17.900,9.677,0.986,-4.388,13.062,37.109,20.691,165.9,-66.7,158.5
17.910,9.389,0.930,-3.685,7.629,38.635,20.996,165.8,-66.8,158.5
17.920,9.242,0.936,-3.745,7.874,37.048,21.118,165.7,-66.9,158.5
17.930,9.206,0.980,-3.841,9.277,37.598,21.484,165.7,-67.0,158.5
17.940,9.251,0.965,-3.662,9.399,37.781,21.545,165.6,-67.1,158.5
17.950,9.283,1.029,-3.604,10.071,36.682,21.484,165.6,-67.2,158.6
17.960,9.355,1.061,-3.750,10.010,34.607,21.606,165.5,-67.3,158.6
17.970,9.419,1.067,-3.860,10.315,35.400,21.423,165.5,-67.3,158.6
17.980,9.375,1.013,-3.806,10.193,35.584,21.484,165.4,-67.4,158.6
17.990,9.362,1.051,-3.644,9.216,35.706,22.034,165.4,-67.5,158.6
18.000,9.393,0.997,-3.383,7.141,31.982,22.156,165.3,-67.5,158.6
18.010,9.734,0.800,-4.177,11.475,32.837,21.973,165.3,-67.6,158.6
18.020,9.350,1.011,-3.698,10.742,38.269,22.766,165.3,-67.7,158.5
18.030,9.279,0.943,-3.672,7.996,34.729,22.949,165.3,-67.8,158.5
18.040,9.296,0.991,-3.574,11.902,30.029,21.484,165.3,-67.8,158.5
18.050,9.668,1.059,-3.869,11.658,30.884,21.240,165.4,-67.8,158.4
18.060,9.582,0.894,-3.765,9.827,32.654,21.973,165.3,-67.9,158.4
18.070,9.343,1.244,-3.607,9.766,36.072,22.339,165.3,-67.9,158.4
18.080,9.137,1.184,-3.726,6.104,33.325,23.132,165.3,-68.0,158.4
18.090,9.450,0.934,-3.330,3.418,28.442,23.010,165.2,-68.0,158.3
18.100,9.406,0.938,-3.377,8.789,26.062,21.423,165.2,-68.0,158.3
18.110,9.374,1.130,-4.097,9.033,26.978,21.484,165.2,-68.0,158.2
18.120,9.624,0.652,-3.122,15.015,30.518,20.203,165.3,-68.0,158.2
18.130,9.030,1.602,-4.462,14.648,34.973,21.301,165.3,-68.1,158.2
18.140,9.430,1.073,-3.334,-0.305,28.870,22.888,165.2,-68.1,158.2
18.150,9.319,0.912,-3.473,3.967,26.062,22.339,165.1,-68.1,158.1
18.160,9.306,0.788,-3.286,11.841,28.564,21.851,165.2,-68.1,158.0
18.170,9.598,1.057,-4.220,14.526,30.334,21.729,165.2,-68.1,158.0
18.180,9.393,1.046,-3.198,9.216,32.471,22.705,165.2,-68.2,157.9
18.190,9.825,0.741,-3.859,9.460,29.663,23.071,165.3,-68.2,157.9
18.200,9.498,0.834,-3.611,9.094,32.471,23.254,165.3,-68.2,157.8
18.210,9.877,0.284,-3.187,13.611,32.776,22.400,165.4,-68.3,157.7
18.220,9.361,0.940,-3.851,21.057,39.185,21.667,165.5,-68.4,157.7
18.230,9.190,1.158,-3.977,11.292,39.063,23.132,165.5,-68.5,157.7
18.240,9.346,0.895,-3.332,2.747,34.912,23.438,165.4,-68.6,157.6
18.250,9.302,0.976,-3.338,5.920,36.133,23.010,165.4,-68.7,157.6
18.260,9.738,0.735,-3.186,8.972,38.269,22.827,165.3,-68.8,157.6
18.270,9.412,1.004,-3.320,14.648,44.922,22.644,165.3,-68.9,157.6
18.280,9.394,0.847,-3.805,11.475,43.762,23.560,165.3,-69.1,157.6
18.290,9.227,0.871,-3.380,9.094,41.321,22.827,165.3,-69.2,157.6
18.300,9.737,0.533,-3.679,9.338,38.147,22.461,165.2,-69.3,157.6
18.310,9.397,0.913,-3.302,11.902,45.044,22.461,165.2,-69.5,157.6
18.320,9.427,0.729,-3.442,9.277,43.152,23.560,165.2,-69.7,157.6
18.330,9.312,0.804,-3.404,8.606,40.833,22.827,165.1,-69.8,157.6
18.340,9.433,0.761,-3.152,10.071,39.978,22.766,165.1,-69.9,157.6
9.790,14.916,-3.431,7.127,25.513,-62.195,-40.222,6.6,-77.7,120.2
9.800,16.211,-3.981,5.120,54.077,-45.105,-51.392,8.8,-78.0,118.5
9.810,14.686,-2.560,5.174,66.589,-12.695,-48.340,10.9,-78.1,116.9
9.820,11.803,0.169,4.441,72.205,6.104,-34.119,12.8,-77.9,115.7
9.830,9.002,1.633,3.963,62.500,9.644,-19.470,14.3,-77.7,114.8
9.840,7.505,2.363,4.532,40.649,5.432,-11.108,15.4,-77.5,114.1
9.850,7.266,2.392,4.927,24.536,3.296,-6.897,16.2,-77.2,113.6
9.860,7.518,2.181,4.878,14.832,6.897,-6.470,16.8,-77.0,113.3
9.870,8.165,1.322,5.065,7.019,5.554,-7.202,17.2,-76.8,112.9
9.880,9.479,-0.009,5.189,4.272,-6.470,-8.545,17.5,-76.6,112.7
9.890,11.947,-0.850,5.207,13.794,-23.987,-11.292,17.9,-76.7,112.3
9.900,13.786,-1.043,3.814,29.053,-44.006,-15.686,18.8,-77.0,111.6
9.910,14.124,-0.463,1.274,46.997,-44.800,-15.320,20.2,-77.4,110.6
9.920,12.633,0.842,0.242,53.467,-22.766,-10.620,21.7,-77.7,109.7
9.930,10.592,0.913,1.781,49.988,0.183,-4.456,22.6,-77.8,109.2
9.940,9.348,0.822,3.391,46.143,3.357,-2.136,23.2,-77.7,109.1
9.950,8.628,0.832,3.474,42.297,-6.409,-1.282,23.6,-77.7,109.1
9.960,8.915,1.043,2.519,37.659,-13.184,0.793,24.1,-77.8,109.0
9.970,8.943,1.169,1.867,33.203,-10.620,3.601,24.6,-77.9,108.9
9.980,8.711,0.754,2.052,29.236,-6.531,6.897,24.8,-77.9,108.9
9.990,8.438,0.332,2.291,29.358,-5.066,8.484,24.8,-78.0,109.3
10.000,8.013,0.148,2.059,28.870,-5.371,9.949,24.7,-78.1,109.7
10.010,8.087,-0.148,1.641,28.503,-6.531,13.000,24.4,-78.2,110.3
10.020,8.250,-0.373,1.345,26.489,-7.080,15.015,24.0,-78.3,110.9
10.030,8.103,-0.393,1.014,25.818,-8.118,16.479,23.5,-78.5,111.7
10.040,8.212,-0.289,0.845,26.428,-7.507,18.555,22.9,-78.7,112.5
10.050,8.113,-0.375,0.834,27.893,-7.202,19.409,22.3,-78.9,113.4
10.060,8.279,-0.493,0.640,30.640,-6.470,19.470,21.7,-79.0,114.4
10.070,8.033,-0.557,0.667,33.264,-5.737,19.104,21.1,-79.2,115.4
10.080,7.337,-0.501,0.770,37.231,-6.104,19.653,20.4,-79.4,116.4
10.090,7.430,-0.637,0.808,40.771,-9.827,20.996,19.7,-79.6,117.5
10.100,7.467,-0.457,0.638,44.739,-12.573,20.691,19.1,-79.8,118.6
10.110,7.825,-0.406,0.594,47.668,-15.503,19.836,18.6,-80.0,119.5
10.120,8.376,-0.293,0.352,48.340,-17.273,17.456,18.3,-80.3,120.3
10.130,8.799,0.370,0.314,47.974,-15.564,15.625,18.1,-80.6,121.0
10.140,8.725,0.783,0.048,45.532,-14.282,15.808,18.1,-80.8,121.5
10.150,8.670,1.034,0.061,42.175,-12.512,17.151,18.0,-81.0,122.1
10.160,8.376,1.167,0.248,40.405,-7.813,17.639,17.8,-81.2,122.6
10.170,8.305,1.345,0.433,40.039,-2.197,17.273,17.5,-81.3,123.4
10.180,8.287,1.013,0.524,39.246,2.441,17.395,17.1,-81.4,124.2
10.190,8.143,1.090,0.633,37.903,5.798,15.930,16.7,-81.4,125.0
10.200,8.301,1.178,0.462,35.339,8.179,15.564,16.2,-81.4,125.9
10.210,8.534,0.984,0.134,31.738,10.193,15.747,15.6,-81.4,126.8
10.220,8.795,0.991,-0.106,28.748,15.320,15.930,14.9,-81.3,127.8
10.230,9.004,0.990,-0.337,26.001,20.203,14.526,14.2,-81.2,128.8
10.240,9.149,0.873,-0.449,22.888,24.292,12.512,13.6,-81.1,129.7
10.250,9.172,0.998,-0.380,20.691,26.001,10.193,13.1,-81.0,130.4
10.260,9.168,0.862,-0.319,18.311,24.048,8.606,12.7,-80.8,131.1
10.270,9.114,0.596,-0.039,15.747,20.569,7.202,12.3,-80.7,131.6
10.280,9.422,0.038,0.389,11.841,13.062,4.944,12.1,-80.6,132.0
10.290,9.485,-0.392,0.771,9.888,4.028,1.892,11.9,-80.6,132.2
10.300,9.653,-0.847,0.983,8.911,-5.554,-2.136,11.9,-80.7,132.3
10.310,9.449,-1.097,1.523,7.324,-18.677,-9.277,12.3,-80.8,132.0
10.320,9.319,-0.713,2.029,5.005,-38.391,-19.165,13.5,-81.1,130.9
10.330,9.605,0.905,0.619,5.920,-60.364,-28.564,15.9,-81.6,128.4
10.340,10.047,3.757,-0.354,-9.583,-64.941,-30.273,19.8,-82.2,124.5
10.350,10.867,4.417,0.417,-9.583,-31.494,-13.428,23.4,-82.5,120.7
10.360,10.633,1.576,5.245,-3.540,-3.662,7.141,24.6,-82.5,119.6
10.370,9.721,-1.959,13.105,-1.221,-33.203,20.996,23.1,-82.5,121.0
10.380,10.258,-0.879,10.298,2.319,-112.488,30.151,21.4,-83.0,122.7
10.390,12.838,3.137,1.294,-0.854,-150.879,48.767,21.4,-84.3,122.7
10.400,13.638,3.085,-5.692,-14.893,-104.187,75.012,20.9,-85.7,123.1
10.410,12.631,0.273,-3.637,-14.465,-3.784,81.787,13.1,-86.5,130.7
10.420,11.628,-2.106,7.305,-1.831,43.823,63.660,1.2,-86.3,142.6
10.430,12.085,-1.249,8.106,20.691,-9.033,42.969,-6.5,-85.8,150.5
10.440,13.805,-0.349,1.271,31.494,-34.363,33.936,-11.7,-85.9,156.0
10.450,14.450,0.130,0.175,29.846,4.761,27.344,-15.6,-85.9,160.2
10.460,13.319,0.947,1.890,14.160,30.945,15.869,-16.6,-85.6,161.5
10.470,11.804,1.519,2.323,-4.700,20.020,4.517,-15.7,-85.3,160.5
10.480,11.453,1.752,1.725,-14.648,20.630,-3.357,-13.9,-85.1,158.7
10.490,10.855,1.472,2.487,-19.165,24.658,-11.841,-11.4,-84.9,155.9
10.500,10.600,1.503,2.851,-18.494,10.681,-17.578,-8.5,-84.7,152.9
10.510,11.098,1.787,1.670,-13.550,2.930,-17.273,-5.9,-84.6,150.0
10.520,10.724,1.842,0.669,-11.230,8.728,-10.803,-3.6,-84.5,147.7
10.530,10.280,2.420,0.473,-15.625,15.198,-4.578,-2.2,-84.4,146.1
10.540,9.734,2.443,0.791,-22.400,23.132,-1.770,-1.0,-84.3,144.7
10.550,8.869,2.299,1.357,-24.658,27.466,-0.854,0.0,-84.0,143.5
10.560,8.565,1.892,1.341,-25.146,25.574,0.183,0.7,-83.7,142.6
10.570,8.623,1.470,0.979,-27.588,22.705,-0.183,1.1,-83.5,141.9
10.580,8.737,0.958,0.721,-29.663,22.949,-1.892,1.4,-83.2,141.3
10.590,8.725,0.145,0.639,-29.480,22.400,-6.287,1.8,-83.0,140.6
10.600,8.354,-0.770,0.567,-27.954,21.912,-10.193,2.1,-82.8,140.0
10.610,8.119,-1.280,0.739,-24.658,20.691,-11.780,2.4,-82.6,139.5
10.620,7.940,-1.110,0.734,-22.583,19.836,-10.986,2.5,-82.4,139.1
10.630,7.608,-1.076,0.800,-20.142,19.592,-8.179,2.6,-82.2,138.8
10.640,7.487,-0.965,0.590,-16.113,18.860,-4.639,2.4,-82.1,138.8
10.650,7.287,-0.549,0.585,-12.512,19.836,-2.502,2.2,-81.9,138.9
10.660,7.162,-0.426,0.800,-9.766,18.738,-0.244,1.9,-81.7,139.0
10.670,7.252,-0.275,0.728,-7.813,16.602,2.136,1.6,-81.6,139.3
10.680,7.596,-0.072,0.576,-6.531,16.602,4.761,1.1,-81.4,139.7
10.690,7.807,0.352,0.336,-5.127,17.944,6.409,0.7,-81.3,140.1
10.700,7.794,0.514,0.072,-4.578,18.921,7.507,0.3,-81.1,140.5
10.710,7.837,0.561,0.002,-3.418,21.240,7.996,-0.1,-81.0,140.8
10.720,7.879,0.564,-0.235,-3.357,22.583,8.118,-0.5,-80.8,141.2
10.730,8.250,0.679,-0.319,-5.432,21.790,8.423,-0.9,-80.7,141.5
10.740,8.525,0.693,-0.507,-7.324,20.386,8.301,-1.2,-80.5,141.8
10.750,8.411,0.599,-0.696,-7.935,18.616,7.629,-1.6,-80.4,142.1
10.760,8.595,0.577,-0.945,-9.705,17.761,7.690,-1.9,-80.3,142.4
10.770,8.157,0.584,-0.791,-11.963,17.273,8.484,-2.3,-80.3,142.7
10.780,7.972,0.856,-0.475,-14.893,12.573,9.155,-2.8,-80.2,143.0
10.790,8.039,1.085,0.075,-17.090,5.493,9.155,-3.3,-80.2,143.3
10.800,8.315,1.526,0.377,-21.545,-5.554,8.057,-3.6,-80.3,143.5
10.810,8.918,1.767,0.603,-25.513,-13.428,8.850,-4.0,-80.5,143.6
10.820,9.629,1.302,0.693,-26.855,-18.555,11.841,-4.5,-80.7,143.9
10.830,9.988,0.450,0.467,-24.902,-23.254,16.357,-5.5,-80.9,144.6
10.840,9.868,-0.338,0.794,-21.606,-23.682,19.897,-7.0,-81.2,145.9
10.850,9.733,-0.695,2.560,-18.433,-21.729,18.433,-8.7,-81.4,147.5
10.860,9.570,-0.850,7.366,-21.545,-25.330,8.606,-10.0,-81.5,148.5
10.870,10.585,-0.211,9.907,-25.452,-54.138,-12.817,-10.1,-81.7,148.4
10.880,12.777,-2.065,9.028,-15.198,-71.533,-35.217,-8.7,-82.1,146.8
10.890,15.510,-4.582,9.249,13.000,-62.561,-58.594,-5.9,-82.5,144.1
10.900,14.851,-4.378,7.435,49.377,-33.630,-76.721,-1.5,-82.6,140.0
10.910,12.439,-3.381,3.744,80.322,6.592,-68.115,3.3,-82.4,135.9
10.920,9.310,-0.682,2.064,69.092,26.794,-45.898,6.8,-82.1,133.0
10.930,8.268,0.290,2.607,53.894,41.626,-21.301,8.7,-81.7,131.8
10.940,7.977,0.303,5.208,38.574,47.546,-7.996,9.3,-81.1,131.6
10.950,8.353,0.486,6.815,25.024,16.418,-11.047,9.7,-80.6,131.4
10.960,10.056,0.650,5.828,18.188,-28.992,-18.921,10.9,-80.5,130.4
10.970,13.897,0.821,4.326,26.062,-50.842,-22.461,12.9,-80.8,128.6
10.980,16.223,0.236,3.027,42.847,-45.410,-23.865,15.5,-81.1,126.4
10.990,15.658,-1.269,1.617,63.110,-20.325,-20.691,17.7,-81.3,124.7
11.000,12.945,-1.520,1.349,74.463,5.005,-14.587,18.9,-81.3,124.2
11.010,10.675,-1.438,2.854,83.679,20.508,-5.249,19.3,-81.2,124.7
11.020,9.223,-0.964,3.686,85.938,14.038,0.122,19.2,-81.0,125.6
11.030,8.961,-0.503,2.879,77.026,0.610,1.648,19.3,-80.9,126.3
11.040,9.611,0.287,2.164,68.665,-2.502,2.686,19.6,-80.9,126.7
11.050,9.953,1.027,2.210,64.209,0.122,4.639,19.9,-80.9,127.0
11.060,9.925,1.159,2.339,63.477,5.798,6.653,20.2,-80.8,127.4
11.070,9.610,0.674,2.607,66.650,10.376,10.132,20.2,-80.7,128.1
11.080,9.547,0.104,2.323,67.017,12.024,13.611,19.8,-80.6,129.2
11.090,9.461,-0.675,2.080,65.247,13.000,16.724,19.1,-80.5,130.6
11.100,9.593,-1.127,2.118,65.063,11.963,18.433,18.1,-80.4,132.2
11.110,9.531,-1.140,2.045,66.834,11.047,18.860,17.1,-80.4,133.9
11.120,9.468,-0.926,1.768,67.261,11.475,19.165,16.0,-80.3,135.6
11.130,9.187,-0.639,1.649,65.796,13.428,19.287,15.1,-80.3,137.3
11.140,9.034,-0.385,1.618,66.040,14.587,20.142,14.2,-80.2,138.9
11.150,8.768,-0.054,1.369,66.406,15.320,21.790,13.2,-80.1,140.5
11.160,8.727,0.251,1.445,66.589,15.625,23.254,12.4,-80.0,142.0
11.170,8.894,0.376,1.609,68.665,9.888,23.621,11.6,-80.0,143.5
11.180,8.970,0.563,1.290,71.411,5.005,22.949,11.0,-79.9,144.8
11.190,9.016,0.500,1.318,72.876,3.967,21.973,10.6,-80.0,146.0
11.200,9.288,0.299,1.289,74.585,3.906,21.545,10.1,-80.0,147.2
11.210,9.525,0.170,1.215,73.975,5.432,20.569,9.7,-80.0,148.4
11.220,9.746,0.022,1.254,72.449,6.348,17.639,9.3,-80.0,149.5
11.230,9.549,-0.169,1.330,72.876,8.423,14.526,9.1,-79.9,150.5
11.240,9.443,-0.137,1.462,73.730,10.315,13.123,8.9,-79.9,151.4
11.250,9.485,-0.088,1.587,74.524,11.292,12.695,8.7,-79.8,152.3
11.260,9.597,0.135,1.426,75.012,11.047,13.550,8.6,-79.7,153.2
11.270,9.550,0.419,1.342,74.585,11.963,14.709,8.5,-79.6,154.1
11.280,9.468,0.683,1.262,77.026,14.587,16.052,8.4,-79.5,155.0
11.290,9.448,0.808,1.186,79.712,18.127,16.846,8.3,-79.4,155.9
11.300,9.246,0.790,1.168,79.346,21.545,17.151,8.2,-79.3,156.9
11.310,9.163,0.575,1.284,76.111,23.499,17.822,8.0,-79.1,157.8
11.320,9.203,0.351,1.444,74.219,24.719,18.494,7.7,-78.9,158.9
11.330,9.302,-0.026,1.523,75.317,25.757,18.494,7.4,-78.7,160.0
11.340,9.278,-0.378,1.556,77.698,25.940,17.639,7.1,-78.4,161.1
11.350,9.061,-0.585,1.511,82.153,25.635,16.846,6.8,-78.2,162.2
11.360,8.812,-0.781,1.350,86.304,24.048,15.442,6.6,-78.0,163.3
11.370,8.464,-1.034,1.269,88.013,20.691,14.465,6.5,-77.9,164.3
11.380,8.483,-1.291,0.725,90.393,18.433,15.198,6.4,-77.7,165.3
11.390,8.495,-1.231,0.978,88.440,20.630,17.822,6.1,-77.6,166.5
11.400,8.476,-1.114,1.041,92.712,18.005,20.569,5.8,-77.5,167.7
11.410,8.432,-0.992,0.836,98.938,13.062,22.644,5.5,-77.4,169.0
11.420,8.407,-0.755,0.353,108.948,8.484,24.109,5.2,-77.4,170.4
11.430,8.282,-0.239,-0.166,111.755,5.371,24.597,5.1,-77.4,171.6
11.440,8.414,0.245,-0.131,102.356,11.292,28.137,4.9,-77.4,172.9
11.450,8.408,-0.224,3.027,95.459,30.029,36.682,4.3,-77.3,174.5
11.460,8.056,-1.657,8.257,94.604,33.447,45.044,3.1,-76.9,176.7
11.470,9.673,-1.132,8.403,107.605,10.498,48.828,1.7,-76.4,179.2
11.480,11.817,3.105,4.036,123.779,-13.794,49.011,0.8,-76.3,-178.6
11.490,13.935,7.823,-0.507,110.901,-15.503,56.763,0.6,-76.5,-177.1
11.500,12.738,6.604,-1.643,71.594,9.644,67.139,0.2,-76.7,-175.8
11.510,10.549,2.906,1.584,60.425,42.969,66.284,-0.9,-76.5,-174.0
11.520,9.303,0.487,4.746,70.007,42.664,51.209,-2.1,-76.0,-172.1
11.530,9.386,-0.554,4.512,88.135,24.048,39.246,-2.8,-75.6,-170.5
11.540,10.595,-1.533,2.797,106.873,21.118,38.147,-3.3,-75.3,-169.0
11.550,10.606,-1.751,1.803,119.568,27.649,39.307,-3.8,-75.0,-167.2
11.560,9.601,-1.506,1.527,119.141,28.625,41.199,-4.3,-74.8,-165.5
11.570,8.824,-1.052,2.120,113.281,31.189,45.654,-4.8,-74.5,-163.7
11.580,8.489,0.062,2.614,111.328,30.212,51.697,-5.5,-74.1,-161.9
11.590,8.799,0.821,2.612,108.826,20.874,57.861,-6.2,-73.8,-160.0
11.600,8.839,1.278,2.495,106.506,12.573,61.035,-6.9,-73.6,-158.1
11.610,8.954,1.336,2.277,103.699,5.432,61.340,-7.7,-73.5,-156.3
11.620,9.461,1.538,1.928,103.149,-1.831,58.472,-8.3,-73.4,-154.4
11.630,9.954,2.009,1.363,101.868,-4.089,52.673,-8.8,-73.5,-152.8
11.640,9.604,2.417,1.220,102.539,0.305,47.791,-9.1,-73.5,-151.5
11.650,9.819,2.757,0.922,100.952,-3.906,43.518,-9.2,-73.5,-150.3
11.660,9.951,3.011,0.761,100.708,1.709,41.687,-9.1,-73.6,-149.3
11.670,9.474,2.933,1.282,99.426,11.230,43.030,-9.0,-73.5,-148.3
11.680,9.286,1.967,2.264,96.741,9.766,43.945,-9.0,-73.4,-147.3
11.690,8.817,1.579,3.105,94.727,3.113,41.687,-9.0,-73.3,-146.2
11.700,8.768,1.080,3.215,92.834,-1.709,38.391,-9.1,-73.3,-145.1
11.710,8.966,0.924,2.691,88.623,-2.808,33.630,-9.1,-73.2,-144.1
11.720,9.089,1.434,1.908,79.346,-2.441,28.381,-9.1,-73.2,-143.3
11.730,9.198,1.808,2.000,70.618,1.038,24.780,-8.9,-73.2,-142.7
11.740,9.045,1.865,2.757,66.956,4.700,22.278,-8.6,-73.2,-142.3
11.750,8.951,1.053,2.301,68.604,2.319,20.386,-8.3,-73.1,-141.9
11.760,8.950,0.476,1.890,74.585,2.502,19.714,-8.0,-73.1,-141.4
11.770,9.198,0.901,2.361,78.674,4.517,19.470,-7.7,-73.1,-140.8
11.780,9.043,1.440,3.064,81.360,2.991,16.479,-7.3,-73.1,-140.5
11.790,9.010,2.362,3.680,77.026,-4.272,11.780,-6.6,-73.1,-140.3
11.800,9.879,2.764,4.137,68.542,-12.024,8.911,-5.8,-73.1,-140.4
11.810,10.888,2.337,3.765,64.331,-14.587,8.667,-5.0,-73.2,-140.5
11.820,11.207,1.950,2.258,58.838,-12.451,8.545,-4.3,-73.4,-140.5
11.830,10.638,1.756,1.570,51.270,0.732,7.385,-3.7,-73.5,-140.6
11.840,9.741,0.978,2.367,54.382,18.005,6.226,-3.1,-73.4,-140.6
11.850,8.880,0.522,2.906,60.669,18.494,3.601,-2.5,-73.2,-140.6
11.860,8.761,0.393,2.791,58.594,8.545,2.075,-1.8,-73.1,-140.7
11.870,9.176,0.531,2.580,55.237,1.770,3.906,-1.3,-73.0,-140.6
11.880,9.599,0.582,2.278,53.650,-4.944,8.179,-0.9,-73.1,-140.5
11.890,9.808,0.654,1.671,55.237,-9.888,13.245,-0.7,-73.2,-140.2
11.900,10.037,0.300,1.573,58.838,-6.470,18.555,-0.6,-73.3,-139.6
11.910,10.176,-0.106,2.282,62.134,0.793,22.583,-0.6,-73.4,-138.9
11.920,10.132,-0.505,3.038,63.965,4.639,23.804,-0.8,-73.4,-138.1
11.930,9.762,-0.619,3.230,66.895,5.005,22.644,-1.0,-73.3,-137.2
11.940,9.357,-0.369,2.812,68.604,4.150,19.959,-1.1,-73.3,-136.4
11.950,9.046,-0.051,2.649,69.519,3.540,17.334,-1.0,-73.2,-135.7
