BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	1153
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
3.010	9.348	-0.397	2.516	0.305	-0.854	0.122	-8.1	-74.4	-19.7
3.020	9.352	-0.422	2.520	0.366	-0.793	0.122	-8.1	-74.4	-19.7
3.030	9.386	-0.423	2.562	0.549	-0.854	0.061	-8.1	-74.5	-19.7
3.040	9.412	-0.355	2.583	0.610	-0.854	0.000	-8.1	-74.5	-19.7
3.050	9.382	-0.411	2.564	0.488	-0.427	0.122	-8.1	-74.5	-19.7
3.060	9.374	-0.411	2.625	0.549	-0.183	0.061	-8.1	-74.5	-19.7
3.070	9.321	-0.418	2.593	0.732	-0.061	0.061	-8.1	-74.5	-19.7
3.080	9.345	-0.442	2.611	0.732	-0.183	0.061	-8.1	-74.5	-19.7
3.090	9.365	-0.451	2.644	0.732	-0.488	0.122	-8.1	-74.5	-19.7
3.100	9.331	-0.427	2.570	0.610	-0.732	0.061	-8.1	-74.5	-19.7
3.110	9.289	-0.392	2.489	0.671	-0.610	0.061	-8.1	-74.5	-19.7
3.120	9.304	-0.410	2.592	0.732	-0.427	0.061	-8.1	-74.5	-19.7
3.130	9.371	-0.378	2.519	0.854	-0.916	0.061	-8.1	-74.5	-19.7
3.140	9.412	-0.372	2.498	0.854	-1.038	0.061	-8.1	-74.5	-19.6
3.150	9.397	-0.412	2.484	0.671	-0.793	0.122	-8.1	-74.5	-19.6
3.160	9.388	-0.368	2.522	0.671	-0.610	0.183	-8.1	-74.5	-19.6
3.170	9.418	-0.363	2.604	0.671	-0.305	0.122	-8.1	-74.5	-19.6
3.180	9.399	-0.360	2.600	0.488	-0.305	0.122	-8.1	-74.5	-19.6
3.190	9.387	-0.356	2.565	0.488	-0.244	-0.061	-8.1	-74.5	-19.6
3.200	9.354	-0.381	2.586	0.427	-0.122	0.061	-8.1	-74.5	-19.6
3.210	9.326	-0.441	2.590	0.366	-0.244	0.000	-8.1	-74.5	-19.6
3.220	9.339	-0.403	2.580	0.305	-0.305	0.000	-8.1	-74.5	-19.6
3.230	9.340	-0.403	2.489	0.244	-0.305	0.000	-8.1	-74.5	-19.6
3.240	9.352	-0.387	2.547	0.183	-0.427	0.000	-8.1	-74.5	-19.6
3.250	9.345	-0.376	2.492	0.244	-0.610	0.000	-8.1	-74.5	-19.6
3.260	9.346	-0.366	2.556	0.244	-0.793	0.000	-8.1	-74.5	-19.6
3.270	9.356	-0.376	2.525	0.366	-0.793	-0.122	-8.1	-74.5	-19.6
3.280	9.355	-0.376	2.501	0.244	-0.488	-0.061	-8.1	-74.5	-19.6
3.290	9.367	-0.400	2.542	0.305	-0.549	-0.122	-8.1	-74.5	-19.6
3.300	9.362	-0.405	2.551	0.366	-0.610	-0.244	-8.1	-74.5	-19.6
3.310	9.360	-0.366	2.541	0.244	-0.305	-0.183	-8.1	-74.5	-19.6
3.320	9.374	-0.374	2.562	0.244	-0.305	-0.244	-8.1	-74.5	-19.7
3.330	9.343	-0.408	2.540	0.366	-0.366	-0.122	-8.1	-74.5	-19.7
3.340	9.327	-0.410	2.578	0.427	-0.427	0.061	-8.1	-74.5	-19.7
3.350	9.338	-0.398	2.541	0.305	-0.366	0.183	-8.1	-74.5	-19.6
3.360	9.349	-0.441	2.517	0.244	-0.732	0.183	-8.1	-74.5	-19.6
3.370	9.379	-0.379	2.508	0.366	-1.038	0.183	-8.1	-74.5	-19.6
3.380	9.419	-0.345	2.510	0.244	-1.038	0.183	-8.1	-74.6	-19.6
3.390	9.410	-0.355	2.527	0.122	-0.732	0.061	-8.1	-74.6	-19.6
3.400	9.363	-0.329	2.604	0.000	-0.488	-0.122	-8.1	-74.6	-19.6
3.410	9.383	-0.331	2.560	-0.183	-0.549	-0.244	-8.1	-74.6	-19.6
3.420	9.399	-0.366	2.533	-0.305	-0.610	-0.427	-8.1	-74.6	-19.6
3.430	9.407	-0.415	2.515	-0.244	-0.610	-0.549	-8.1	-74.6	-19.7
3.440	9.397	-0.432	2.522	-0.305	-0.549	-0.488	-8.1	-74.6	-19.7
3.450	9.394	-0.433	2.526	-0.122	-0.549	-0.366	-8.1	-74.6	-19.7
3.460	9.368	-0.452	2.523	0.122	-0.427	-0.183	-8.1	-74.6	-19.7
3.470	9.349	-0.463	2.477	0.244	-0.305	0.000	-8.1	-74.6	-19.7
3.480	9.350	-0.435	2.508	0.244	-0.366	0.061	-8.1	-74.6	-19.7
3.490	9.345	-0.420	2.562	0.366	-0.366	0.183	-8.1	-74.6	-19.6
3.500	9.333	-0.402	2.558	0.244	-0.305	0.244	-8.1	-74.6	-19.6
3.510	9.356	-0.376	2.601	0.366	-0.122	0.244	-8.1	-74.6	-19.6
3.520	9.351	-0.378	2.546	0.366	-0.305	0.183	-8.1	-74.6	-19.6
3.530	9.364	-0.382	2.533	0.366	-0.427	0.122	-8.1	-74.6	-19.6
3.540	9.357	-0.366	2.551	0.488	-0.244	0.122	-8.1	-74.6	-19.6
3.550	9.330	-0.404	2.507	0.427	-0.183	0.183	-8.1	-74.6	-19.6
3.560	9.314	-0.421	2.557	0.488	-0.305	0.183	-8.2	-74.6	-19.6
3.570	9.350	-0.415	2.461	0.427	-0.549	0.061	-8.2	-74.6	-19.6
3.580	9.381	-0.386	2.491	0.366	-0.610	0.122	-8.2	-74.6	-19.6
3.590	9.387	-0.421	2.559	0.305	-0.427	0.061	-8.2	-74.6	-19.6
3.600	9.371	-0.360	2.587	0.244	-0.427	-0.061	-8.2	-74.6	-19.6
3.610	9.374	-0.306	2.581	0.244	-0.427	-0.061	-8.2	-74.6	-19.6
3.620	9.325	-0.355	2.550	0.183	-0.183	-0.061	-8.2	-74.6	-19.6
3.630	9.362	-0.381	2.495	0.244	-0.244	-0.122	-8.1	-74.6	-19.6
3.640	9.331	-0.423	2.527	0.305	-0.549	-0.183	-8.1	-74.6	-19.6
3.650	9.376	-0.435	2.463	0.427	-0.732	-0.183	-8.1	-74.6	-19.6
3.660	9.382	-0.418	2.575	0.305	-0.427	-0.122	-8.1	-74.6	-19.6
3.670	9.455	-0.399	2.560	0.549	-0.061	0.061	-8.2	-74.6	-19.6
3.680	9.458	-0.353	2.542	0.488	0.305	0.122	-8.2	-74.6	-19.6
3.690	9.393	-0.357	2.551	0.488	0.549	0.122	-8.1	-74.6	-19.6
3.700	9.410	-0.375	2.517	0.610	0.427	0.122	-8.1	-74.6	-19.6
3.710	9.362	-0.385	2.473	0.610	0.183	0.244	-8.1	-74.6	-19.6
3.720	9.362	-0.394	2.481	0.671	0.244	0.122	-8.1	-74.6	-19.6
3.730	9.374	-0.440	2.487	0.549	0.244	0.122	-8.1	-74.6	-19.6
3.740	9.386	-0.464	2.502	0.488	0.244	0.061	-8.2	-74.6	-19.6
3.750	9.394	-0.387	2.527	0.427	0.061	-0.122	-8.2	-74.6	-19.6
3.760	9.379	-0.336	2.497	0.366	0.183	-0.061	-8.1	-74.6	-19.6
3.770	9.383	-0.355	2.499	0.305	0.244	-0.061	-8.1	-74.6	-19.6
3.780	9.404	-0.335	2.533	0.427	0.183	-0.122	-8.1	-74.6	-19.6
3.790	9.375	-0.408	2.497	0.549	0.183	-0.122	-8.1	-74.6	-19.6
3.800	9.413	-0.448	2.453	0.427	-0.061	-0.244	-8.1	-74.6	-19.6
3.810	9.448	-0.457	2.432	0.244	-0.244	-0.427	-8.1	-74.6	-19.6
3.820	9.462	-0.471	2.465	0.122	0.122	-0.610	-8.1	-74.6	-19.6
3.830	9.557	-0.348	2.442	-0.122	0.183	-0.977	-8.1	-74.6	-19.7
3.840	9.580	-0.287	2.516	-0.061	0.488	-1.404	-8.0	-74.6	-19.7
3.850	9.592	-0.300	2.513	0.244	1.099	-1.770	-7.9	-74.6	-19.8
3.860	9.558	-0.331	2.644	0.427	1.526	-2.136	-7.8	-74.6	-19.9
3.870	9.595	-0.343	2.572	0.610	1.953	-2.686	-7.7	-74.6	-20.0
3.880	9.594	-0.399	2.576	0.732	2.136	-3.357	-7.6	-74.5	-20.1
3.890	9.599	-0.393	2.552	0.793	2.380	-3.845	-7.4	-74.5	-20.3
3.900	9.543	-0.382	2.581	1.038	3.418	-4.089	-7.3	-74.5	-20.5
3.910	9.468	-0.359	2.565	1.465	4.761	-4.211	-7.1	-74.5	-20.6
3.920	9.349	-0.369	2.552	2.014	5.615	-4.272	-6.9	-74.4	-20.8
3.930	9.272	-0.357	2.691	2.686	6.104	-4.395	-6.7	-74.3	-21.0
3.940	9.352	-0.400	2.779	3.479	5.859	-4.211	-6.5	-74.3	-21.2
3.950	9.392	-0.452	2.732	4.272	5.066	-3.784	-6.3	-74.2	-21.3
3.960	9.401	-0.394	2.684	4.944	4.761	-3.052	-6.2	-74.2	-21.5
3.970	9.365	-0.457	2.578	5.188	5.005	-2.014	-6.0	-74.1	-21.5
3.980	9.306	-0.522	2.679	5.249	5.554	-1.038	-5.9	-74.1	-21.6
3.990	9.193	-0.561	2.702	5.188	6.287	-0.061	-5.9	-74.0	-21.6
4.000	9.128	-0.560	2.608	5.127	6.958	0.427	-5.9	-73.9	-21.6
4.010	9.085	-0.501	2.655	4.517	7.263	1.099	-5.9	-73.8	-21.5
4.020	9.070	-0.471	2.698	4.089	7.202	1.709	-5.9	-73.8	-21.5
4.030	9.148	-0.497	2.613	4.150	6.531	2.014	-5.9	-73.7	-21.4
4.040	9.233	-0.546	2.517	4.211	6.165	1.831	-6.0	-73.6	-21.3
4.050	9.288	-0.526	2.495	4.395	5.371	1.709	-6.0	-73.6	-21.2
4.060	9.352	-0.536	2.434	4.150	4.333	1.404	-6.0	-73.5	-21.2
4.070	9.369	-0.410	2.329	4.028	3.845	1.282	-6.0	-73.5	-21.1
4.080	9.348	-0.435	2.314	3.784	3.540	1.221	-6.1	-73.5	-21.1
4.090	9.336	-0.396	2.398	3.662	3.235	0.916	-6.1	-73.5	-21.0
4.100	9.401	-0.335	2.485	3.784	2.930	0.610	-6.1	-73.4	-21.0
4.110	9.428	-0.332	2.553	4.150	2.991	0.244	-6.0	-73.4	-21.0
4.120	9.449	-0.239	2.554	4.028	2.991	0.122	-6.0	-73.4	-21.0
4.130	9.474	-0.296	2.565	4.272	3.601	0.122	-5.9	-73.4	-21.0
4.140	9.368	-0.362	2.541	4.517	4.272	0.061	-5.9	-73.3	-21.0
4.150	9.301	-0.422	2.450	4.395	4.272	0.061	-5.9	-73.3	-21.0
4.160	9.273	-0.392	2.535	4.578	3.845	0.000	-5.8	-73.3	-21.0
4.170	9.261	-0.360	2.466	4.578	3.052	0.122	-5.8	-73.2	-21.0
4.180	9.339	-0.399	2.484	4.456	2.441	0.244	-5.7	-73.2	-21.0
4.190	9.373	-0.392	2.471	4.272	2.380	0.488	-5.7	-73.2	-21.0
4.200	9.377	-0.379	2.554	4.150	2.441	0.305	-5.7	-73.2	-20.9
4.210	9.374	-0.423	2.554	3.845	2.075	0.061	-5.7	-73.2	-20.9
4.220	9.407	-0.399	2.643	3.540	1.526	-0.488	-5.7	-73.2	-20.9
4.230	9.399	-0.384	2.706	3.113	0.916	-1.099	-5.6	-73.2	-20.9
4.240	9.375	-0.424	2.649	2.563	0.183	-1.709	-5.5	-73.2	-21.0
4.250	9.360	-0.370	2.635	1.709	-0.244	-2.136	-5.5	-73.2	-21.0
4.260	9.400	-0.400	2.638	0.610	0.122	-2.258	-5.4	-73.2	-21.1
4.270	9.486	-0.477	2.569	0.183	1.343	-2.441	-5.3	-73.2	-21.2
4.280	9.617	-0.458	2.334	-0.305	4.578	-2.930	-5.3	-73.2	-21.2
4.290	9.442	-0.360	2.465	0.244	8.728	-4.089	-5.2	-73.1	-21.4
4.300	9.318	-0.266	2.477	2.136	7.751	-5.127	-5.0	-73.0	-21.6
4.310	9.567	-0.289	2.510	3.418	6.958	-4.639	-4.8	-73.0	-21.7
4.320	9.538	-0.415	2.479	4.578	8.301	-3.662	-4.6	-72.9	-21.9
4.330	9.413	-0.538	2.475	5.493	9.949	-3.174	-4.4	-72.8	-22.0
4.340	9.288	-0.592	2.525	6.042	10.376	-3.113	-4.3	-72.8	-22.1
4.350	9.202	-0.641	2.582	6.226	10.315	-2.991	-4.2	-72.7	-22.2
4.360	9.176	-0.648	2.648	6.470	8.911	-2.747	-4.1	-72.6	-22.2
4.370	9.188	-0.630	2.514	7.019	7.263	-2.319	-4.0	-72.5	-22.3
4.380	9.221	-0.562	2.405	7.324	6.836	-1.526	-3.9	-72.5	-22.3
4.390	9.197	-0.412	2.252	7.141	8.179	-0.671	-3.8	-72.4	-22.3
4.400	9.131	-0.260	2.198	6.592	9.888	0.244	-3.8	-72.3	-22.3
4.410	9.030	-0.206	2.288	6.470	10.071	1.465	-3.7	-72.3	-22.2
4.420	8.991	-0.224	2.353	6.836	8.728	3.174	-3.8	-72.2	-22.2
4.430	8.974	-0.235	2.265	6.714	6.836	4.333	-3.8	-72.1	-22.0
4.440	8.997	-0.284	2.205	6.104	5.249	5.432	-3.9	-72.1	-21.9
4.450	9.046	-0.423	2.219	5.005	3.967	5.920	-4.0	-72.1	-21.7
4.460	8.996	-0.572	2.177	3.906	2.563	5.981	-4.2	-72.1	-21.4
4.470	8.936	-0.700	2.327	2.441	2.441	6.409	-4.4	-72.1	-21.2
4.480	8.915	-0.829	2.417	1.648	1.953	7.446	-4.7	-72.0	-20.9
4.490	8.871	-0.780	2.282	1.404	1.404	8.850	-5.0	-72.0	-20.5
4.500	8.721	-0.710	2.207	1.526	2.502	11.230	-5.4	-72.0	-20.1
4.510	8.429	-0.640	2.158	1.770	4.333	14.038	-5.9	-72.0	-19.7
4.520	8.203	-0.557	2.144	1.892	5.005	16.724	-6.4	-71.9	-19.1
4.530	7.899	-0.471	1.896	1.282	5.615	19.592	-7.0	-71.9	-18.5
4.540	7.763	-0.285	1.954	-0.244	7.324	22.705	-7.6	-71.8	-17.8
4.550	7.773	-0.129	2.162	-2.319	7.996	25.879	-8.4	-71.7	-17.1
4.560	7.989	0.219	2.138	-3.113	7.813	28.625	-9.2	-71.6	-16.2
4.570	8.473	0.517	2.278	-3.784	7.324	30.701	-10.0	-71.5	-15.4
4.580	9.421	0.593	2.556	-5.737	5.310	31.860	-10.8	-71.4	-14.6
4.590	10.732	0.462	2.704	-7.019	5.005	32.410	-11.6	-71.3	-13.8
4.600	11.008	0.443	2.382	-6.409	7.080	31.921	-12.4	-71.3	-13.0
4.610	11.314	-0.032	2.392	-4.272	10.559	30.945	-13.2	-71.2	-12.2
4.620	10.628	0.007	2.140	-3.906	17.334	30.762	-13.9	-71.0	-11.5
4.630	10.005	0.391	2.163	-3.479	19.653	31.311	-14.6	-70.8	-10.8
4.640	9.512	0.676	2.086	-6.531	14.954	31.433	-15.3	-70.6	-10.1
4.650	10.354	-0.031	1.875	-8.179	11.230	29.419	-15.9	-70.5	-9.5
4.660	11.286	-0.590	2.175	-13.916	10.132	25.391	-16.6	-70.4	-8.9
4.670	11.361	-0.786	2.193	-15.564	12.756	19.348	-17.3	-70.3	-8.4
4.680	11.436	-0.804	2.891	-14.160	14.526	12.695	-17.7	-70.2	-8.1
4.690	10.998	-0.769	2.299	-10.010	15.076	6.165	-17.9	-70.0	-8.0
4.700	10.390	-0.449	2.730	-12.268	17.517	1.099	-17.9	-69.9	-8.1
4.710	9.917	0.074	2.293	-9.888	15.320	-1.831	-17.8	-69.8	-8.4
4.720	9.564	0.272	1.898	-9.399	16.418	-2.136	-17.6	-69.7	-8.7
4.730	9.281	0.133	1.999	-10.376	17.944	-1.404	-17.4	-69.7	-9.0
4.740	9.410	-0.130	2.180	-10.986	16.663	-0.793	-17.2	-69.6	-9.2
4.750	9.476	-0.367	1.889	-10.803	16.907	-0.549	-17.1	-69.5	-9.5
4.760	9.433	-0.505	1.870	-11.353	18.799	-0.061	-17.1	-69.3	-9.6
4.770	9.200	-0.670	1.834	-12.085	20.752	0.793	-17.0	-69.2	-9.8
4.780	8.936	-0.836	1.645	-12.878	21.484	0.977	-17.0	-69.1	-10.0
4.790	8.674	-0.706	1.721	-11.719	21.790	0.549	-17.0	-68.9	-10.1
4.800	8.562	-0.538	1.660	-11.108	20.935	0.122	-17.0	-68.8	-10.2
4.810	8.754	-0.591	1.505	-13.184	19.959	1.709	-17.0	-68.6	-10.4
4.820	8.839	-0.311	1.877	-14.771	19.470	1.099	-17.1	-68.5	-10.5
4.830	9.154	-0.124	1.830	-14.221	17.212	-0.610	-17.0	-68.4	-10.7
4.840	9.465	0.142	1.912	-17.456	15.076	-0.427	-17.0	-68.3	-10.9
4.850	9.904	0.141	1.910	-17.578	17.273	0.122	-17.0	-68.3	-11.1
4.860	10.273	0.180	2.228	-18.738	18.677	-0.366	-16.9	-68.2	-11.3
4.870	10.353	0.096	2.253	-20.264	19.470	-1.953	-16.9	-68.1	-11.6
4.880	10.387	0.591	1.926	-19.592	18.127	-3.906	-16.8	-68.0	-11.9
4.890	10.548	0.554	1.919	-22.583	19.226	-6.653	-16.6	-67.9	-12.4
4.900	10.397	0.432	1.786	-23.071	22.583	-9.460	-16.3	-67.8	-12.9
4.910	10.346	0.205	1.877	-25.635	22.888	-13.733	-16.0	-67.8	-13.4
4.920	10.470	0.547	1.760	-28.809	19.714	-17.456	-15.7	-67.7	-14.1
4.930	10.659	0.706	1.746	-29.968	19.836	-19.409	-15.3	-67.7	-14.8
4.940	10.631	0.620	1.897	-31.006	21.912	-19.836	-14.9	-67.6	-15.6
4.950	10.610	0.288	1.963	-32.471	18.127	-21.423	-14.4	-67.6	-16.4
4.960	10.482	0.099	1.682	-32.959	10.376	-24.170	-14.1	-67.6	-17.2
4.970	10.288	-0.210	1.318	-30.579	4.700	-25.513	-13.7	-67.8	-17.9
4.980	10.249	0.115	1.553	-28.748	0.977	-24.109	-13.3	-67.9	-18.6
4.990	10.181	-0.046	2.255	-22.339	-1.770	-21.057	-13.0	-68.1	-19.2
5.000	10.311	-0.400	3.924	-17.273	-8.606	-19.165	-12.6	-68.2	-19.8
5.010	11.054	-1.844	5.754	-3.479	-16.968	-20.325	-12.3	-68.4	-20.2
5.020	12.739	-5.230	5.335	6.958	-23.193	-25.024	-11.9	-68.6	-20.6
5.030	12.394	-5.035	2.437	12.146	-25.635	-32.288	-11.7	-68.9	-20.8
5.040	10.604	-3.409	3.714	17.212	-14.526	-30.396	-11.4	-69.2	-21.1
5.050	9.573	-2.350	4.841	26.794	-16.479	-26.184	-10.8	-69.3	-21.5
5.060	9.459	-1.340	4.552	33.081	-25.391	-22.949	-10.1	-69.5	-21.9
5.070	9.136	-0.272	4.448	33.875	-22.156	-18.127	-9.4	-69.8	-22.3
5.080	8.640	0.395	5.382	31.372	-9.766	-9.949	-8.7	-69.9	-22.7
5.090	8.477	0.078	6.509	29.541	-6.653	-4.028	-8.1	-69.8	-23.0
5.100	8.537	-1.102	6.779	33.020	-8.850	-3.174	-7.6	-69.8	-23.1
5.110	8.943	-2.420	6.459	34.607	-8.484	-6.653	-7.3	-69.7	-23.2
5.120	9.219	-2.964	5.655	33.386	-10.437	-13.367	-6.9	-69.7	-23.2
5.130	9.034	-3.053	5.050	31.921	-9.216	-19.836	-6.4	-69.7	-23.5
5.140	8.732	-2.434	4.328	32.104	-9.216	-23.621	-5.8	-69.7	-23.8
5.150	8.665	-1.870	4.004	33.508	-11.597	-25.696	-5.0	-69.8	-24.3
5.160	8.689	-0.552	3.626	38.147	-18.188	-26.489	-4.1	-69.9	-24.9
5.170	8.768	0.553	3.163	41.748	-23.926	-24.719	-3.1	-70.2	-25.6
5.180	9.138	1.319	3.008	43.213	-23.132	-20.142	-1.9	-70.4	-26.3
5.190	9.246	1.385	3.097	43.762	-20.813	-14.221	-0.9	-70.7	-26.9
5.200	9.151	1.222	3.477	41.138	-17.761	-8.972	0.0	-70.8	-27.4
5.210	8.791	1.015	3.467	33.325	-16.357	-4.211	0.7	-71.0	-27.7
5.220	8.541	0.148	3.562	26.855	-14.099	0.122	1.1	-71.1	-27.9
5.230	8.490	-0.563	3.596	20.325	-14.954	3.662	1.3	-71.2	-27.8
5.240	8.914	-1.116	3.212	15.503	-17.761	5.188	1.2	-71.4	-27.6
5.250	8.711	-1.443	2.847	12.756	-13.794	6.531	1.0	-71.5	-27.2
5.260	8.441	-1.595	2.517	12.878	-11.719	8.179	0.6	-71.6	-26.8
5.270	8.030	-1.848	2.329	17.883	-10.803	8.606	0.3	-71.8	-26.3
5.280	7.465	-1.887	1.954	21.851	-10.925	8.484	0.0	-71.9	-25.7
5.290	6.901	-2.057	1.630	25.574	-13.672	8.118	-0.3	-72.0	-25.2
5.300	7.042	-1.335	1.975	26.428	-16.968	8.118	-0.5	-72.2	-24.7
5.310	6.684	-1.016	1.586	31.982	-20.630	7.874	-0.7	-72.4	-24.3
5.320	6.775	-0.806	1.670	30.334	-20.691	9.338	-0.8	-72.6	-23.8
5.330	6.798	-0.495	1.422	27.710	-26.978	9.949	-0.9	-72.9	-23.4
5.340	6.829	-0.183	1.933	28.137	-27.405	13.916	-1.2	-73.2	-22.9
5.350	6.872	0.029	1.606	25.696	-30.640	16.235	-1.5	-73.5	-22.3
5.360	6.860	0.186	1.706	20.020	-27.893	19.897	-1.9	-73.8	-21.6
5.370	7.378	0.271	2.001	21.179	-27.344	20.508	-2.4	-74.1	-20.8
5.380	7.558	0.767	2.027	22.644	-25.146	19.714	-2.9	-74.3	-20.2
5.390	7.405	0.698	1.051	27.161	-22.766	17.883	-3.1	-74.6	-19.6
5.400	7.301	0.535	1.329	20.630	-16.418	17.029	-3.5	-74.8	-19.0
5.410	7.205	-0.052	1.576	19.226	-14.526	15.930	-3.8	-74.9	-18.4
5.420	7.588	-0.264	1.574	15.503	-16.174	13.916	-4.2	-75.1	-17.8
5.430	8.395	-0.508	1.518	10.315	-19.287	11.902	-4.7	-75.3	-17.2
5.440	9.349	-0.366	1.172	8.118	-23.254	9.338	-5.1	-75.5	-16.7
5.450	10.189	-0.326	0.734	6.897	-21.973	8.240	-5.5	-75.8	-16.3
5.460	10.376	-0.234	0.774	8.301	-16.113	7.751	-5.8	-76.1	-15.9
5.470	10.821	-0.343	0.602	4.761	-13.916	8.057	-6.2	-76.3	-15.4
5.480	10.421	-0.088	0.612	3.113	-7.324	9.766	-6.6	-76.4	-15.0
5.490	10.129	-0.089	0.930	3.052	-1.404	12.146	-7.1	-76.5	-14.5
5.500	9.849	-0.223	1.064	3.906	2.380	14.221	-7.6	-76.5	-13.9
5.510	9.790	-0.676	1.296	4.883	3.418	15.076	-8.1	-76.5	-13.2
5.520	9.941	-1.255	1.310	5.859	-1.160	14.038	-8.8	-76.5	-12.5
5.530	10.122	-1.906	1.032	6.226	-7.324	12.512	-9.5	-76.6	-11.7
5.540	10.244	-2.338	0.804	5.371	-13.550	9.644	-10.3	-76.8	-10.8
5.550	10.127	-2.884	1.112	-0.610	-17.578	5.432	-11.2	-77.0	-10.0
5.560	10.134	-3.014	1.538	-6.104	-22.583	-0.854	-12.0	-77.2	-9.3
5.570	10.087	-1.891	1.283	-9.583	-31.189	-10.498	-12.5	-77.5	-8.9
5.580	10.385	0.865	0.367	-10.010	-38.574	-19.592	-12.4	-77.9	-9.1
5.590	11.481	3.969	0.199	-13.062	-37.781	-20.142	-11.5	-78.4	-10.1
5.600	13.034	4.734	-0.748	-9.399	-20.264	-9.033	-10.3	-78.9	-11.4
5.610	12.341	2.720	-1.199	-0.122	10.559	2.197	-9.3	-79.0	-12.4
5.620	10.148	-0.909	2.234	3.357	31.250	7.690	-9.0	-78.9	-12.7
5.630	9.364	-4.060	8.882	1.160	12.939	9.521	-9.5	-78.5	-12.1
5.640	11.098	-5.696	11.976	-2.441	-38.208	14.954	-11.0	-78.4	-10.7
5.650	14.868	-4.797	11.872	-20.508	-71.167	33.813	-13.8	-78.5	-8.0
5.660	16.511	-0.937	5.960	-27.588	-61.890	57.068	-17.6	-78.7	-4.4
5.670	12.912	1.391	1.864	-27.710	-10.681	66.406	-21.1	-78.6	-1.1
5.680	9.579	2.201	4.500	-19.165	29.907	62.805	-23.3	-78.2	0.9
5.690	8.899	1.718	6.203	-1.343	45.654	62.744	-24.3	-77.5	2.0
5.700	8.949	0.043	5.917	4.272	37.415	56.458	-25.1	-76.7	2.8
5.710	10.270	-0.798	5.354	5.615	18.677	43.518	-26.0	-76.2	3.8
5.720	11.892	-1.958	3.638	1.526	11.108	31.128	-26.7	-75.8	4.6
5.730	13.243	-2.730	2.043	-6.104	17.029	19.959	-27.4	-75.5	5.2
5.740	12.760	-2.210	1.417	-16.418	29.358	5.249	-27.6	-75.3	5.3
5.750	11.567	-0.894	3.049	-17.944	40.955	-8.118	-27.1	-75.0	4.6
5.760	10.691	-0.311	2.902	-15.564	38.086	-19.226	-25.9	-74.7	3.2
5.770	9.419	0.121	2.347	-15.930	34.668	-26.611	-24.5	-74.5	1.6
5.780	7.852	0.763	2.229	-18.860	31.738	-28.809	-23.1	-74.4	-0.1
5.790	7.210	1.496	2.829	-23.315	22.034	-28.809	-21.7	-74.3	-1.7
5.800	7.327	1.452	2.335	-24.231	12.451	-25.757	-20.5	-74.2	-3.2
5.810	7.761	1.210	2.096	-25.818	10.803	-20.752	-19.5	-74.2	-4.4
5.820	7.650	0.594	1.675	-28.748	17.090	-14.832	-18.8	-74.1	-5.5
5.830	6.898	1.221	2.006	-32.104	21.667	-10.742	-18.3	-74.0	-6.3
5.840	7.329	0.825	2.388	-30.701	18.738	-9.949	-17.8	-73.9	-7.1
5.850	7.576	0.098	1.669	-33.264	11.780	-12.939	-17.4	-73.8	-7.9
5.860	7.110	-0.052	1.881	-40.527	12.878	-17.395	-17.0	-73.7	-8.7
5.870	7.425	-1.145	1.634	-39.734	13.367	-21.423	-16.6	-73.7	-9.6
5.880	7.066	-1.113	1.146	-38.757	18.005	-25.024	-16.1	-73.6	-10.4
5.890	6.864	-1.211	1.633	-39.734	24.963	-23.438	-15.6	-73.4	-11.4
5.900	6.545	-1.024	1.469	-42.664	21.057	-22.827	-15.2	-73.3	-12.3
5.910	6.519	-1.228	1.320	-39.246	24.658	-19.653	-14.9	-73.1	-13.0
5.920	6.217	-0.964	1.244	-39.307	29.236	-17.273	-14.6	-72.9	-13.8
5.930	6.350	-0.622	1.555	-36.926	29.785	-15.381	-14.3	-72.7	-14.5
5.940	6.739	-0.168	1.568	-35.522	25.635	-12.878	-14.1	-72.5	-15.1
5.950	7.483	-0.378	1.390	-35.034	22.095	-10.620	-13.8	-72.3	-15.7
5.960	8.239	-0.664	1.502	-31.921	21.118	-9.338	-13.7	-72.2	-16.2
5.970	8.832	-1.054	1.521	-29.907	18.188	-12.512	-13.6	-72.0	-16.6
5.980	9.060	-0.821	1.381	-28.076	16.602	-17.456	-13.4	-72.0	-17.2
5.990	9.077	-0.307	0.989	-27.527	15.564	-20.569	-13.0	-71.9	-17.9
6.000	9.251	-0.145	0.792	-28.931	13.062	-22.583	-12.5	-71.9	-18.7
6.010	9.127	0.116	0.644	-31.372	10.376	-23.560	-12.0	-71.9	-19.5
6.020	8.998	0.407	0.757	-34.119	5.432	-22.034	-11.6	-72.0	-20.3
6.030	8.976	0.664	0.828	-35.461	0.671	-18.616	-11.2	-72.1	-21.1
6.040	9.377	0.851	1.244	-36.865	-3.845	-14.465	-11.0	-72.3	-21.7
6.050	10.079	1.093	1.575	-37.048	-7.507	-10.620	-10.9	-72.4	-22.2
6.060	10.622	0.694	1.904	-35.400	-13.794	-6.592	-10.9	-72.6	-22.5
6.070	10.328	-0.396	1.784	-31.982	-16.907	1.526	-11.2	-72.9	-22.6
