BTS G-STUDIO File

--------------------------------------------------------
Versione File:		5
Sensor type:		GS2
Accelerometro (g):	±2
Magnetico (uT):	OFF
Giroscopio (°/s):	±2000
Frequenza (Hz):		100
GPS (Hz):		OFF
Informazioni sull’orientamento:	ON
Frames:	971
--------------------------------------------------------

Time		Acc.			Gyro.		Roll	Pitch	Yaw
6.030	13.453	-3.132	10.381	-0.061	-46.326	-47.913	-12.1	-73.2	-32.2
6.040	15.740	-6.816	10.215	39.246	-49.438	-57.922	-10.6	-73.5	-33.5
6.050	13.596	-4.833	7.643	56.763	-28.442	-62.195	-9.0	-73.6	-34.7
6.060	10.195	0.136	5.359	44.617	-21.545	-60.669	-6.9	-73.8	-36.4
6.070	8.420	2.250	4.567	26.917	-17.151	-54.443	-4.4	-73.9	-38.5
6.080	7.657	2.036	5.136	14.343	-6.348	-47.241	-2.2	-73.9	-40.7
6.090	6.737	2.551	5.867	6.592	-4.944	-39.368	-0.3	-73.8	-42.5
6.100	8.063	2.204	4.895	-2.625	-21.790	-30.090	1.2	-73.8	-44.1
6.110	9.866	0.613	5.060	-1.404	-27.405	-21.118	2.3	-73.9	-45.2
6.120	11.901	-1.334	4.944	4.639	-30.884	-13.367	2.9	-74.1	-45.8
6.130	14.039	-2.854	2.937	10.620	-34.912	-11.475	3.2	-74.4	-46.0
6.140	14.026	-3.555	1.554	13.367	-15.015	-12.207	3.3	-74.7	-45.9
6.150	12.140	-3.389	2.785	18.250	12.756	-11.902	3.3	-74.7	-45.8
6.160	9.234	-3.143	4.364	24.475	25.024	-9.949	3.2	-74.4	-45.6
6.170	7.881	-1.901	4.771	31.311	9.338	-10.803	3.4	-74.2	-45.4
6.180	8.136	-0.386	3.809	34.424	-11.230	-9.888	3.8	-74.1	-45.5
6.190	8.658	-0.524	3.795	28.992	-16.052	-6.775	4.4	-74.2	-45.7
6.200	8.919	0.069	3.309	25.452	-19.775	-6.470	4.8	-74.3	-45.9
6.210	8.672	0.181	2.323	23.315	-15.564	-3.479	5.3	-74.4	-46.1
6.220	8.298	0.320	2.419	18.066	-9.155	0.549	5.5	-74.5	-46.2
6.230	7.694	-0.101	2.582	15.381	-8.362	4.150	5.6	-74.6	-46.1
6.240	7.970	-0.045	2.243	12.268	-13.489	7.080	5.5	-74.7	-45.8
6.250	7.360	-0.380	1.840	10.620	-13.428	8.972	5.3	-74.8	-45.5
6.260	7.296	-0.981	1.682	10.437	-9.460	11.841	4.9	-74.9	-45.0
6.270	7.108	-1.631	1.810	12.390	-6.653	13.916	4.3	-75.0	-44.3
6.280	6.861	-1.784	1.775	13.733	-7.385	14.587	3.6	-75.1	-43.4
6.290	7.244	-1.697	1.701	19.653	-12.878	14.771	3.0	-75.2	-42.6
6.300	8.182	-1.020	1.434	20.508	-20.264	15.442	2.4	-75.4	-41.7
6.310	8.024	-0.688	0.588	26.978	-20.813	17.822	1.8	-75.6	-40.9
6.320	7.794	-0.438	0.944	22.888	-14.221	21.851	1.2	-75.8	-40.0
6.330	6.901	-0.602	0.837	30.701	-13.977	22.827	0.5	-76.0	-39.0
6.340	7.177	-0.426	1.167	26.001	-19.165	24.902	-0.3	-76.2	-37.8
6.350	7.399	-0.327	1.542	26.062	-23.987	26.001	-1.2	-76.4	-36.7
6.360	7.845	-0.959	0.953	31.372	-26.855	23.926	-2.0	-76.7	-35.5
6.370	7.936	-0.381	0.880	24.780	-26.367	21.118	-2.8	-76.9	-34.4
6.380	7.821	0.047	1.130	25.879	-20.569	18.860	-3.5	-77.2	-33.4
6.390	8.160	-0.509	1.004	33.508	-17.944	16.296	-3.9	-77.4	-32.6
6.400	8.264	-0.408	1.185	30.396	-12.573	14.648	-4.4	-77.5	-31.8
6.410	8.288	-0.313	1.256	32.166	-6.592	14.099	-4.8	-77.6	-31.1
6.420	8.537	-0.151	1.263	29.907	-2.930	14.343	-5.2	-77.6	-30.4
6.430	8.362	0.157	1.180	26.306	-1.099	14.709	-5.6	-77.6	-29.7
6.440	8.634	0.023	0.864	25.635	-0.854	15.320	-5.9	-77.6	-29.0
6.450	8.917	-0.007	0.783	19.592	-1.465	15.564	-6.4	-77.6	-28.4
6.460	9.465	-0.116	0.540	17.700	-1.404	15.503	-6.9	-77.7	-27.6
6.470	10.043	-0.199	0.121	15.808	-4.211	14.404	-7.4	-77.7	-26.9
6.480	10.403	-0.172	-0.744	13.367	-6.714	12.634	-7.9	-77.9	-26.3
6.490	10.182	-0.175	-0.841	8.240	-1.831	9.705	-8.3	-78.0	-25.7
6.500	9.458	-0.202	0.351	1.770	3.174	4.822	-8.6	-78.1	-25.4
6.510	8.772	-0.500	1.460	-3.296	-1.343	-1.709	-8.6	-78.1	-25.3
6.520	8.389	-0.564	2.253	-7.507	-14.221	-9.521	-8.4	-78.2	-25.6
6.530	8.567	-0.077	2.417	-9.705	-27.405	-18.127	-8.0	-78.4	-26.2
6.540	9.300	1.645	1.175	-11.230	-27.161	-23.804	-7.0	-78.7	-27.3
6.550	9.725	2.576	0.722	-16.907	-9.155	-22.095	-5.6	-78.9	-28.8
6.560	9.576	2.098	0.767	-12.878	0.488	-16.235	-4.2	-79.0	-30.3
6.570	9.133	0.509	0.470	-4.944	-2.197	-9.216	-3.2	-79.0	-31.3
6.580	8.465	-3.134	4.047	-9.705	-2.502	1.404	-3.2	-79.1	-31.4
6.590	8.853	-6.262	11.865	-25.696	-18.372	20.020	-5.1	-79.0	-29.7
6.600	12.060	-4.008	13.822	-32.104	-71.289	47.546	-8.9	-78.9	-26.3
6.610	17.092	1.737	5.764	-25.574	-104.065	83.191	-14.0	-79.3	-21.3
6.620	15.918	2.526	-0.931	-25.452	-39.001	108.398	-19.8	-79.6	-15.7
6.630	11.432	0.378	4.024	-27.466	43.823	101.990	-24.2	-79.1	-11.4
6.640	9.799	0.107	6.851	-1.160	43.762	86.731	-26.7	-78.2	-8.9
6.650	11.566	-2.026	6.277	6.042	16.541	69.641	-28.6	-77.4	-6.9
6.660	13.967	-3.514	5.274	10.925	-1.709	46.509	-30.3	-77.0	-5.0
6.670	16.059	-3.836	3.489	8.423	-8.057	23.987	-31.5	-76.8	-3.7
6.680	16.519	-2.027	2.795	3.723	11.841	8.362	-31.9	-76.6	-3.2
6.690	12.509	0.257	2.860	0.732	36.194	0.488	-31.2	-76.3	-3.9
6.700	10.730	1.034	4.327	-2.319	33.752	-7.507	-29.9	-76.0	-5.2
6.710	9.260	2.242	3.280	-6.104	24.536	-16.785	-28.3	-75.9	-6.9
6.720	9.200	2.594	3.031	-14.893	23.438	-20.935	-26.6	-75.7	-8.7
6.730	9.282	2.375	2.509	-19.897	23.376	-20.569	-25.0	-75.6	-10.5
6.740	8.986	2.443	2.459	-25.513	22.278	-19.226	-23.6	-75.5	-12.2
6.750	8.300	2.497	2.167	-30.457	22.400	-15.625	-22.3	-75.4	-13.8
6.760	8.836	1.754	1.916	-35.584	23.926	-12.573	-21.3	-75.3	-15.1
6.770	8.492	1.521	1.580	-42.725	27.832	-11.658	-20.5	-75.1	-16.3
6.780	7.521	0.779	1.866	-44.128	31.494	-9.644	-19.8	-74.9	-17.4
6.790	7.787	0.107	2.140	-44.434	26.550	-8.606	-19.4	-74.7	-18.3
6.800	8.209	-0.965	1.685	-43.030	18.188	-11.414	-19.1	-74.5	-19.1
6.810	8.143	-1.418	1.112	-41.138	16.174	-15.991	-18.8	-74.4	-19.7
6.820	7.843	-2.128	1.186	-38.757	21.667	-19.348	-18.5	-74.3	-20.5
6.830	7.030	-2.195	1.263	-35.828	24.902	-21.240	-18.2	-74.1	-21.2
6.840	6.307	-2.247	1.660	-28.687	26.550	-21.423	-17.7	-73.9	-22.0
6.850	6.162	-2.222	1.397	-23.865	22.095	-20.203	-17.2	-73.7	-22.8
6.860	5.816	-2.191	1.276	-20.752	21.667	-17.761	-16.9	-73.5	-23.4
6.870	5.937	-2.124	1.216	-20.386	19.775	-14.832	-16.6	-73.4	-23.9
6.880	6.180	-1.474	1.146	-16.663	17.517	-11.963	-16.5	-73.2	-24.3
6.890	7.025	-1.325	1.436	-16.541	19.348	-10.132	-16.2	-73.1	-24.7
6.900	7.467	-0.861	1.198	-16.296	21.667	-10.010	-16.0	-72.9	-25.1
6.910	8.042	-0.479	1.403	-14.709	22.705	-10.559	-15.6	-72.7	-25.6
6.920	8.536	0.096	1.383	-13.184	22.156	-11.108	-15.2	-72.6	-26.2
6.930	8.865	0.593	1.096	-13.245	19.897	-11.230	-14.7	-72.4	-26.8
6.940	9.583	0.530	1.043	-14.465	16.663	-10.132	-14.2	-72.4	-27.4
6.950	9.744	0.638	0.066	-16.418	7.080	-9.155	-13.9	-72.4	-27.9
6.960	9.551	0.606	-0.508	-20.630	3.601	-7.690	-13.7	-72.5	-28.3
6.970	8.942	0.751	-0.080	-23.499	7.568	-6.104	-13.6	-72.6	-28.7
6.980	8.166	1.062	0.794	-25.635	9.949	-4.456	-13.5	-72.6	-29.0
6.990	7.761	1.477	2.049	-26.917	9.094	-2.747	-13.3	-72.5	-29.4
7.000	7.998	1.482	2.499	-29.358	0.977	-0.122	-13.2	-72.5	-29.8
7.010	8.396	1.153	2.082	-32.532	-12.085	4.150	-13.4	-72.6	-29.9
7.020	8.726	0.007	1.529	-42.419	-24.231	12.390	-14.0	-72.8	-29.6
7.030	10.208	-1.905	2.477	-39.734	-33.569	13.916	-15.2	-73.1	-28.9
7.040	11.739	-3.832	5.008	-28.198	-29.053	0.916	-16.1	-73.4	-28.2
7.050	12.861	-4.346	6.515	-16.663	-26.245	-22.400	-16.4	-73.5	-28.1
7.060	13.687	-2.220	6.635	-11.414	-32.166	-44.250	-15.8	-73.7	-28.9
7.070	13.687	-0.284	7.996	4.944	-38.513	-53.345	-14.3	-74.1	-30.4
7.080	14.810	-1.813	8.455	37.170	-36.499	-48.340	-12.4	-74.4	-32.1
7.090	13.753	-2.390	6.614	43.762	-29.358	-42.419	-10.7	-74.6	-33.4
7.100	11.458	-0.341	6.535	40.894	-22.278	-38.391	-9.1	-74.7	-34.6
7.110	9.179	1.143	5.581	31.738	-10.620	-33.569	-7.3	-74.8	-36.0
7.120	8.417	0.524	4.868	16.724	-7.690	-31.494	-5.7	-74.7	-37.5
7.130	8.525	0.153	5.014	7.324	-3.113	-32.166	-4.4	-74.7	-38.8
7.140	8.364	0.452	4.484	1.465	0.061	-30.212	-3.1	-74.6	-40.0
7.150	9.563	-0.482	5.197	0.488	-6.592	-26.611	-2.0	-74.5	-41.1
7.160	11.558	-2.144	4.830	8.972	-15.747	-24.841	-1.1	-74.5	-42.0
7.170	13.144	-3.191	3.614	16.785	-17.944	-24.719	-0.5	-74.7	-42.5
7.180	12.994	-3.164	2.861	25.574	-10.925	-24.109	0.1	-74.8	-42.9
7.190	11.864	-2.815	2.491	34.607	0.305	-20.996	0.7	-74.8	-43.2
7.200	9.696	-1.911	2.886	39.551	12.024	-16.541	1.3	-74.7	-43.5
7.210	8.705	-0.676	4.288	43.030	6.104	-12.268	2.0	-74.6	-43.7
7.220	8.899	0.047	3.773	44.617	-10.803	-7.690	2.7	-74.6	-44.0
7.230	8.874	0.047	3.111	40.588	-14.954	-2.441	3.2	-74.6	-44.1
7.240	8.716	0.127	3.012	34.790	-12.146	1.831	3.6	-74.7	-44.1
7.250	8.465	0.121	2.708	29.541	-9.644	5.005	3.8	-74.8	-43.9
7.260	8.021	-0.016	2.398	23.071	-6.958	7.690	3.8	-74.8	-43.7
7.270	7.556	-0.554	2.471	19.226	-4.639	10.620	3.6	-74.9	-43.2
7.280	7.401	-1.184	2.053	18.921	-6.165	13.306	3.2	-74.9	-42.6
7.290	7.372	-1.705	1.883	20.264	-7.874	15.320	2.6	-75.0	-41.8
7.300	7.738	-1.978	1.733	23.438	-11.047	14.893	2.0	-75.1	-40.9
7.310	7.797	-1.833	1.299	25.391	-11.353	13.977	1.4	-75.2	-40.0
7.320	7.732	-1.563	0.917	29.663	-9.949	11.963	0.9	-75.3	-39.3
7.330	7.474	-1.006	1.124	27.710	-6.348	12.817	0.4	-75.4	-38.5
7.340	7.132	-0.324	1.348	28.870	-9.644	12.878	0.1	-75.5	-37.9
7.350	7.383	0.248	1.175	31.921	-15.991	12.878	-0.1	-75.7	-37.3
7.360	7.133	0.460	0.559	34.973	-17.334	13.489	-0.2	-75.9	-36.8
7.370	7.424	0.644	1.313	26.855	-17.273	14.587	-0.4	-76.1	-36.3
7.380	7.602	0.514	1.253	30.762	-22.827	14.038	-0.5	-76.3	-35.9
7.390	7.864	0.533	1.317	22.888	-26.855	15.137	-0.8	-76.5	-35.4
7.400	8.246	0.715	1.630	23.376	-28.015	14.282	-1.1	-76.8	-34.8
7.410	8.352	0.373	1.027	22.705	-27.588	13.306	-1.3	-77.1	-34.3
7.420	8.282	0.362	1.026	19.653	-23.438	12.451	-1.6	-77.4	-33.8
7.430	8.202	-0.202	0.818	26.001	-18.433	10.986	-1.8	-77.6	-33.3
7.440	8.453	-0.392	0.889	20.020	-14.099	11.414	-2.2	-77.8	-32.7
7.450	8.500	-0.503	1.009	24.292	-7.751	11.414	-2.5	-77.9	-32.1
7.460	8.733	-0.445	0.863	19.836	-4.150	12.512	-3.0	-77.9	-31.4
7.470	8.815	-0.381	1.122	17.639	-1.404	13.550	-3.5	-78.0	-30.7
7.480	9.168	-0.350	0.710	18.372	-0.610	14.526	-4.0	-78.0	-29.9
7.490	9.218	-0.026	0.339	15.137	1.709	15.930	-4.6	-78.0	-29.1
7.500	9.307	-0.209	0.213	15.442	6.042	17.578	-5.2	-78.0	-28.3
7.510	9.191	-0.392	0.213	15.381	8.179	18.616	-5.9	-78.0	-27.4
7.520	9.151	-0.876	0.537	15.625	7.751	18.372	-6.7	-77.9	-26.5
7.530	9.186	-1.206	0.498	16.968	4.211	16.357	-7.4	-77.9	-25.6
7.540	9.223	-1.280	0.747	12.573	-1.831	13.550	-8.2	-77.9	-24.7
7.550	9.231	-1.512	0.938	9.216	-6.897	9.949	-8.8	-78.0	-23.9
7.560	8.953	-1.554	1.396	3.967	-9.766	4.395	-9.4	-78.1	-23.3
7.570	8.634	-1.077	1.847	0.488	-17.273	-4.822	-9.6	-78.2	-23.0
7.580	8.601	-0.296	1.738	-3.845	-27.649	-15.015	-9.3	-78.4	-23.3
7.590	9.199	1.636	1.399	-9.705	-34.485	-23.010	-8.5	-78.8	-24.2
7.600	10.329	3.596	0.636	-10.437	-31.006	-24.841	-7.0	-79.2	-25.8
7.610	11.220	3.665	-0.179	-2.136	-16.174	-15.137	-5.2	-79.5	-27.6
7.620	11.020	1.397	0.537	2.319	-1.892	-0.122	-4.3	-79.6	-28.6
7.630	10.858	-2.771	4.544	-4.333	2.930	11.536	-4.6	-79.6	-28.2
7.640	11.184	-5.457	10.727	-16.541	-13.062	19.775	-6.5	-79.4	-26.5
7.650	13.425	-3.008	10.341	-13.306	-64.209	28.442	-9.2	-79.5	-23.9
7.660	16.427	1.209	3.597	-12.512	-90.881	49.377	-12.6	-80.0	-20.5
7.670	14.648	0.383	0.141	-22.339	-23.499	74.036	-16.9	-80.2	-16.4
7.680	9.720	0.353	2.745	-14.282	44.495	76.355	-20.4	-79.8	-12.9
7.690	8.435	-0.060	5.480	-2.319	48.157	68.970	-22.6	-78.9	-10.7
7.700	10.142	-0.748	6.015	-1.892	23.682	61.462	-24.4	-78.2	-8.9
7.710	11.792	-1.356	4.485	-1.282	7.141	51.697	-26.1	-77.8	-7.1
7.720	13.360	-1.854	2.590	-3.906	0.793	40.283	-27.7	-77.5	-5.5
7.730	13.640	-1.042	2.329	-14.343	13.000	28.931	-28.9	-77.2	-4.4
7.740	12.410	0.358	3.214	-23.804	25.818	18.677	-29.3	-76.9	-4.2
7.750	11.078	1.326	3.421	-23.926	23.376	7.202	-28.9	-76.7	-4.8
7.760	9.940	1.525	3.036	-26.001	15.137	-5.066	-28.2	-76.5	-5.8
7.770	9.160	1.769	3.248	-31.311	12.939	-12.329	-27.2	-76.4	-7.0
7.780	9.150	1.705	3.365	-31.860	13.855	-13.367	-26.2	-76.4	-8.4
7.790	8.902	1.677	2.837	-31.677	11.536	-13.306	-25.2	-76.3	-9.7
7.800	8.994	1.349	2.205	-27.954	12.512	-13.245	-24.2	-76.2	-10.9
7.810	8.871	1.122	1.915	-25.513	19.592	-10.742	-23.3	-76.2	-12.0
7.820	9.130	0.615	1.689	-25.696	24.658	-7.874	-22.6	-76.0	-13.1
7.830	8.802	0.115	1.857	-30.945	27.466	-6.042	-22.0	-75.8	-13.9
7.840	8.561	-0.229	2.209	-29.236	25.269	-5.798	-21.5	-75.6	-14.7
7.850	7.860	-0.403	1.628	-27.771	20.508	-6.592	-21.1	-75.4	-15.4
7.860	7.443	-0.497	2.157	-30.518	19.348	-6.287	-20.8	-75.2	-16.0
7.870	7.724	-1.038	1.666	-27.222	15.564	-8.850	-20.5	-75.1	-16.6
7.880	7.711	-1.766	1.465	-27.771	18.005	-10.681	-20.3	-74.9	-17.1
7.890	7.466	-2.069	1.712	-27.588	21.240	-12.329	-20.1	-74.8	-17.6
7.900	7.337	-1.715	2.180	-27.710	17.761	-12.268	-19.9	-74.6	-18.1
7.910	7.542	-1.733	1.825	-19.959	14.587	-12.390	-19.6	-74.5	-18.6
7.920	7.970	-1.488	1.709	-16.968	14.587	-12.634	-19.3	-74.3	-19.1
7.930	7.791	-1.008	1.526	-14.099	18.311	-12.695	-18.9	-74.2	-19.7
7.940	7.827	-0.579	1.767	-12.817	22.644	-11.475	-18.4	-74.0	-20.3
7.950	7.866	-0.060	1.678	-11.536	22.461	-9.705	-17.9	-73.9	-21.0
7.960	7.981	-0.035	1.681	-11.719	20.447	-7.568	-17.4	-73.7	-21.5
7.970	8.683	-0.187	1.591	-11.475	15.808	-6.470	-17.0	-73.6	-22.0
7.980	9.155	-0.174	1.284	-11.536	13.123	-7.507	-16.7	-73.5	-22.5
7.990	9.126	0.048	0.905	-12.207	14.282	-7.751	-16.4	-73.4	-22.9
8.000	9.026	0.146	0.512	-13.428	14.160	-8.545	-16.1	-73.4	-23.4
8.010	9.010	-0.019	0.367	-15.564	14.404	-10.620	-15.7	-73.3	-23.9
8.020	8.937	0.220	-0.069	-17.578	11.780	-11.719	-15.3	-73.3	-24.5
8.030	8.716	0.553	-0.084	-20.874	10.254	-11.719	-15.0	-73.4	-25.0
8.040	8.433	0.788	0.159	-24.597	7.629	-10.864	-14.7	-73.4	-25.6
8.050	8.309	1.114	0.858	-27.527	2.991	-10.254	-14.4	-73.5	-26.1
8.060	8.400	1.235	1.667	-28.931	-2.258	-8.362	-14.1	-73.6	-26.6
8.070	8.560	0.916	2.437	-28.870	-7.324	-5.066	-14.0	-73.7	-27.1
8.080	8.595	0.469	2.626	-26.306	-14.221	0.977	-14.1	-73.8	-27.2
8.090	8.546	-0.372	1.835	-23.438	-21.240	9.644	-14.6	-74.0	-26.9
8.100	8.556	-2.154	0.985	-23.254	-28.137	14.282	-15.5	-74.2	-26.2
8.110	9.186	-3.361	2.291	-17.212	-29.297	9.766	-16.7	-74.4	-25.1
8.120	10.331	-3.602	3.932	-12.085	-25.574	-4.578	-17.5	-74.6	-24.5
8.130	11.100	-2.150	4.542	-19.226	-25.208	-24.902	-17.6	-74.8	-24.6
8.140	11.658	0.128	6.592	-22.339	-28.992	-45.288	-16.6	-75.1	-25.8
8.150	12.684	1.383	9.014	-4.700	-35.156	-55.969	-14.7	-75.4	-27.9
8.160	14.029	0.982	9.240	22.949	-19.959	-58.167	-11.9	-75.6	-30.5
8.170	13.112	-1.473	8.621	24.841	-6.775	-57.983	-9.1	-75.5	-33.1
8.180	11.375	-2.396	7.588	23.804	-9.155	-56.824	-6.8	-75.4	-35.3
8.190	10.106	-2.925	6.015	15.625	-13.977	-55.542	-4.8	-75.4	-37.1
8.200	8.760	-1.795	4.313	7.019	-12.024	-54.199	-3.1	-75.4	-38.8
8.210	8.390	-0.143	4.477	-1.709	-13.489	-49.072	-1.3	-75.4	-40.6
8.220	9.804	-0.026	5.047	-2.319	-25.940	-39.673	0.3	-75.6	-42.3
8.230	11.713	-0.727	5.359	5.798	-33.630	-24.353	1.5	-75.7	-43.5
8.240	13.840	-1.910	3.459	13.000	-34.973	-9.460	2.0	-76.0	-43.9
8.250	14.690	-3.150	1.535	20.691	-21.973	-1.709	1.9	-76.3	-43.7
8.260	13.330	-3.951	0.960	27.466	14.587	2.991	1.5	-76.3	-43.0
8.270	10.312	-3.388	2.650	27.710	42.358	6.592	0.8	-76.0	-42.0
8.280	7.931	-2.823	5.926	31.494	31.982	8.789	0.2	-75.6	-41.1
8.290	7.733	-1.726	4.180	39.124	1.709	5.859	-0.1	-75.3	-40.4
8.300	8.001	-0.651	3.455	38.086	-5.798	3.601	-0.1	-75.3	-40.0
8.310	7.829	-0.025	3.285	35.278	-3.113	2.197	0.1	-75.2	-39.8
8.320	8.450	0.219	3.154	34.424	-6.470	-0.671	0.4	-75.2	-39.8
8.330	8.450	1.001	2.819	34.607	-10.864	-3.174	1.0	-75.3	-40.0
8.340	8.151	0.928	3.026	33.997	-14.160	-2.563	1.6	-75.4	-40.3
8.350	7.765	0.754	2.930	33.264	-18.982	-1.526	2.2	-75.5	-40.5
8.360	7.682	0.171	2.647	29.175	-21.606	-0.549	2.7	-75.6	-40.6
8.370	8.092	-0.319	2.551	23.926	-22.888	-0.549	3.0	-75.8	-40.7
8.380	8.025	-0.542	2.392	18.494	-18.738	0.854	3.1	-76.0	-40.6
8.390	8.107	-0.677	2.414	14.465	-14.404	3.052	3.1	-76.1	-40.4
8.400	8.506	-0.817	2.291	11.719	-14.526	3.174	3.0	-76.2	-40.2
8.410	8.456	-0.841	1.871	10.132	-14.038	3.296	2.8	-76.3	-39.9
8.420	8.471	-0.728	1.835	9.705	-13.977	2.686	2.7	-76.5	-39.6
8.430	8.429	-0.388	1.616	12.512	-13.977	3.906	2.5	-76.6	-39.4
8.440	8.247	-0.112	1.451	12.207	-13.550	6.775	2.4	-76.8	-39.0
8.450	7.801	0.109	1.486	12.634	-11.902	10.437	2.1	-76.9	-38.6
8.460	7.603	-0.002	1.889	13.245	-12.390	13.611	1.7	-77.0	-38.1
8.470	7.759	-0.136	1.948	16.113	-16.907	15.076	1.2	-77.1	-37.4
8.480	8.119	-0.192	1.787	14.160	-22.400	15.869	0.7	-77.3	-36.7
8.490	8.473	-0.392	1.484	13.062	-26.123	15.320	0.1	-77.6	-35.9
8.500	8.669	-0.701	1.226	12.512	-27.344	14.038	-0.5	-77.8	-35.2
8.510	8.699	-0.906	0.982	10.010	-28.137	12.329	-1.2	-78.1	-34.4
8.520	8.704	-0.968	1.040	7.690	-29.175	10.498	-1.8	-78.4	-33.6
8.530	8.756	-0.880	1.062	7.996	-30.518	8.667	-2.5	-78.7	-32.9
8.540	8.762	-0.773	1.083	8.667	-31.128	6.958	-3.0	-79.1	-32.3
8.550	8.894	-0.581	1.351	10.193	-31.067	5.859	-3.4	-79.4	-31.7
8.560	8.982	-0.394	1.137	11.230	-31.982	5.188	-3.8	-79.7	-31.2
8.570	9.167	-0.288	1.219	11.658	-30.457	5.249	-4.1	-80.0	-30.7
8.580	9.418	-0.245	1.064	13.367	-27.771	5.615	-4.5	-80.3	-30.2
8.590	9.662	-0.276	0.930	13.000	-22.400	6.531	-4.8	-80.5	-29.7
8.600	9.498	-0.562	1.158	12.329	-15.991	7.080	-5.3	-80.7	-29.1
8.610	9.802	-0.748	1.655	5.859	-11.597	6.836	-5.8	-80.8	-28.5
8.620	9.929	-0.697	1.563	2.808	-9.583	6.348	-6.4	-80.9	-27.9
8.630	10.073	-0.567	1.290	1.099	-8.179	6.714	-6.9	-80.9	-27.3
8.640	9.953	-0.290	1.089	1.587	-6.104	6.714	-7.4	-81.0	-26.7
8.650	9.679	-0.307	1.311	2.136	-2.747	5.493	-7.8	-81.0	-26.3
8.660	9.151	-0.303	1.529	2.930	-1.160	2.808	-8.0	-81.0	-26.1
8.670	8.471	-0.258	1.762	4.333	-3.662	-0.610	-8.0	-81.0	-26.0
8.680	8.227	-0.038	1.501	10.193	-10.315	-4.395	-7.8	-81.1	-26.2
8.690	8.629	-0.130	1.023	7.324	-17.029	-6.592	-7.4	-81.2	-26.5
8.700	8.915	0.065	0.508	9.277	-19.226	-7.813	-6.9	-81.4	-26.8
8.710	9.316	0.157	-0.110	15.442	-18.433	-7.385	-6.3	-81.6	-27.3
8.720	9.635	0.147	-0.477	13.184	-15.686	-4.211	-5.9	-81.9	-27.6
8.730	9.774	-0.113	-0.501	16.052	-11.353	-0.732	-5.7	-82.1	-27.6
8.740	9.891	-0.727	-0.710	15.381	-8.972	1.526	-5.8	-82.2	-27.4
8.750	9.638	-1.388	0.188	13.428	-8.850	2.014	-6.1	-82.4	-26.8
8.760	9.459	-2.454	2.553	11.169	-11.902	2.319	-6.8	-82.5	-26.1
8.770	9.982	-2.717	5.530	12.512	-21.118	4.028	-7.8	-82.5	-24.9
8.780	11.977	-0.938	6.326	17.517	-40.100	8.423	-9.0	-82.6	-23.5
8.790	14.762	1.569	5.750	17.395	-51.209	18.433	-10.4	-82.9	-21.9
8.800	15.292	2.712	3.992	7.996	-42.786	33.020	-12.3	-83.1	-19.9
8.810	12.623	1.373	2.728	-3.296	-14.832	41.809	-14.7	-83.2	-17.4
8.820	10.077	0.016	2.819	-8.789	6.470	39.978	-17.3	-83.0	-14.8
8.830	9.091	-0.767	2.704	-7.874	14.160	34.912	-19.5	-82.7	-12.7
8.840	9.334	-0.935	2.700	-7.324	14.221	30.090	-21.3	-82.3	-10.9
8.850	10.009	-0.557	2.763	-6.775	13.062	28.381	-22.8	-82.0	-9.4
8.860	10.796	0.329	3.028	-6.836	16.235	31.555	-24.1	-81.7	-8.2
8.870	11.001	1.067	3.530	-7.935	25.940	38.330	-25.2	-81.3	-7.2
8.880	10.832	1.090	4.123	-10.620	30.151	43.396	-26.1	-80.7	-6.3
8.890	10.227	0.943	3.908	-15.259	27.405	43.091	-27.0	-80.2	-5.5
8.900	9.890	0.626	3.735	-20.691	23.926	36.865	-27.8	-79.7	-4.9
8.910	9.783	0.655	3.213	-22.705	19.043	26.550	-28.3	-79.4	-4.6
8.920	10.029	0.576	2.681	-23.315	14.465	16.541	-28.5	-79.1	-4.6
8.930	10.442	0.166	2.861	-22.461	9.583	7.690	-28.4	-78.9	-4.8
8.940	11.056	-0.037	2.550	-18.066	6.104	-0.061	-28.1	-78.8	-5.3
8.950	10.970	-0.042	1.940	-14.587	10.010	-5.066	-27.6	-78.8	-6.0
8.960	10.333	-0.026	2.356	-11.597	19.043	-6.714	-26.8	-78.6	-6.9
8.970	9.495	0.065	2.698	-10.498	24.353	-6.409	-25.8	-78.4	-8.0
8.980	8.899	0.476	2.979	-9.644	25.452	-5.676	-24.8	-78.2	-9.1
8.990	8.725	0.401	3.281	-10.559	22.583	-5.188	-23.8	-78.0	-10.2
9.000	9.000	0.339	3.048	-11.841	18.860	-5.859	-22.9	-77.7	-11.2
9.010	9.111	0.305	2.593	-13.794	18.066	-6.470	-22.1	-77.6	-12.1
9.020	9.289	0.268	2.072	-16.479	17.639	-7.935	-21.4	-77.4	-13.0
9.030	8.911	0.148	1.690	-19.043	16.907	-9.583	-20.7	-77.3	-13.9
9.040	8.632	-0.168	1.866	-19.959	15.808	-10.498	-20.0	-77.2	-14.8
9.050	8.380	-0.317	2.110	-18.433	14.038	-10.925	-19.4	-77.0	-15.6
9.060	8.438	-0.368	2.118	-17.456	9.949	-11.414	-18.8	-76.9	-16.3
9.070	8.611	-0.257	2.121	-16.052	6.104	-12.512	-18.3	-76.9	-17.0
9.080	8.778	-0.084	2.222	-16.602	4.456	-13.245	-17.7	-76.9	-17.7
9.090	8.765	0.005	2.329	-15.625	4.883	-13.428	-17.1	-76.8	-18.5
